iter,objective,gap,alpha
606,4.232127e+06,4.030227e-05,0.001225
607,4.232126e+06,3.438560e-05,0.001268
608,4.232125e+06,4.069651e-05,0.001839
609,4.232124e+06,3.160760e-05,0.001228
610,4.232122e+06,4.443846e-05,0.002425
611,4.232120e+06,5.043018e-05,0.001840
612,4.232120e+06,3.388978e-05,0.000804
613,4.232118e+06,4.780377e-05,0.002970
614,4.232116e+06,3.897296e-05,0.001116
615,4.232115e+06,4.222769e-05,0.002128
616,4.232113e+06,4.062292e-05,0.001543
617,4.232112e+06,4.504759e-05,0.001823
618,4.232111e+06,3.176085e-05,0.000936
619,4.232110e+06,4.355906e-05,0.002201
620,4.232109e+06,3.472126e-05,0.001122
621,4.232107e+06,4.931283e-05,0.001997
622,4.232106e+06,3.583715e-05,0.001050
623,4.232105e+06,4.069369e-05,0.002224
624,4.232104e+06,3.741589e-05,0.001003
625,4.232102e+06,4.086019e-05,0.002278
626,4.232101e+06,3.375993e-05,0.001168
627,4.232100e+06,4.177380e-05,0.002291
628,4.232099e+06,3.877662e-05,0.001194
629,4.232097e+06,4.224395e-05,0.002181
630,4.232096e+06,3.630368e-05,0.001297
631,4.232095e+06,3.540038e-05,0.001852
632,4.232094e+06,3.564826e-05,0.001235
633,4.232093e+06,4.014360e-05,0.001337
634,4.232091e+06,4.501453e-05,0.001842
635,4.232090e+06,3.836441e-05,0.001552
636,4.232089e+06,4.541351e-05,0.001984
637,4.232088e+06,3.692891e-05,0.001448
638,4.232086e+06,4.178176e-05,0.002145
639,4.232085e+06,3.400550e-05,0.001342
640,4.232083e+06,4.609530e-05,0.001972
641,4.232082e+06,3.758850e-05,0.001323
642,4.232082e+06,3.083270e-05,0.000975
643,4.232079e+06,5.455554e-05,0.003315
644,4.232078e+06,3.987815e-05,0.001009
645,4.232077e+06,3.951573e-05,0.002238
646,4.232076e+06,3.342823e-05,0.001097
647,4.232074e+06,4.653891e-05,0.002040
648,4.232073e+06,3.676627e-05,0.001353
649,4.232073e+06,3.317939e-05,0.000945
650,4.232071e+06,3.525891e-05,0.001776
651,4.232070e+06,3.774102e-05,0.001254
652,4.232069e+06,4.117464e-05,0.002361
653,4.232068e+06,3.710736e-05,0.001097
654,4.232067e+06,3.007770e-05,0.001341
655,4.232066e+06,3.463458e-05,0.001251
656,4.232065e+06,3.527309e-05,0.001542
657,4.232064e+06,3.827615e-05,0.001623
658,4.232063e+06,4.049824e-05,0.001440
659,4.232062e+06,3.425484e-05,0.000832
660,4.232061e+06,3.930715e-05,0.002243
661,4.232060e+06,3.488382e-05,0.001020
662,4.232058e+06,3.801434e-05,0.001784
663,4.232057e+06,3.383105e-05,0.001239
664,4.232056e+06,4.243516e-05,0.001750
665,4.232056e+06,2.964682e-05,0.000847
666,4.232054e+06,4.755715e-05,0.002943
667,4.232053e+06,3.257173e-05,0.000920
668,4.232052e+06,3.613986e-05,0.001595
669,4.232051e+06,3.606115e-05,0.001465
670,4.232050e+06,4.550633e-05,0.001449
671,4.232049e+06,3.011888e-05,0.001043
672,4.232047e+06,4.497756e-05,0.002653
673,4.232046e+06,3.737807e-05,0.001132
674,4.232044e+06,4.550279e-05,0.002955
675,4.232043e+06,3.412033e-05,0.001087
676,4.232042e+06,3.664341e-05,0.001377
677,4.232041e+06,3.803990e-05,0.001422
678,4.232040e+06,3.715728e-05,0.001348
679,4.232040e+06,2.864178e-05,0.000928
680,4.232038e+06,4.422697e-05,0.002741
681,4.232037e+06,3.954772e-05,0.001091
682,4.232035e+06,4.388543e-05,0.002154
683,4.232034e+06,3.969373e-05,0.001429
684,4.232034e+06,3.630712e-05,0.001306
685,4.232033e+06,3.211579e-05,0.001213
686,4.232032e+06,2.817449e-05,0.001135
687,4.232030e+06,4.159393e-05,0.002398
688,4.232029e+06,3.316023e-05,0.001090
689,4.232028e+06,3.751793e-05,0.001626
690,4.232028e+06,2.842660e-05,0.000860
691,4.232027e+06,3.611970e-05,0.001697
692,4.232026e+06,3.261293e-05,0.001170
693,4.232025e+06,3.725659e-05,0.001354
694,4.232024e+06,3.304950e-05,0.001153
695,4.232023e+06,3.420558e-05,0.001647
696,4.232022e+06,2.755664e-05,0.000779
697,4.232021e+06,3.675262e-05,0.001915
698,4.232021e+06,2.701763e-05,0.000785
699,4.232020e+06,3.144129e-05,0.001204
700,4.232019e+06,4.215479e-05,0.001630
701,4.232018e+06,2.927989e-05,0.001205
702,4.232017e+06,3.396846e-05,0.001526
703,4.232016e+06,3.687769e-05,0.001544
704,4.232015e+06,3.560164e-05,0.001318
705,4.232014e+06,4.022495e-05,0.001884
706,4.232013e+06,3.314815e-05,0.001137
707,4.232012e+06,3.715601e-05,0.001290
708,4.232011e+06,3.169770e-05,0.001070
709,4.232010e+06,3.550203e-05,0.001424
710,4.232010e+06,2.861875e-05,0.001110
711,4.232008e+06,4.477303e-05,0.002559
712,4.232007e+06,3.249145e-05,0.000922
713,4.232006e+06,2.972881e-05,0.001421
714,4.232005e+06,3.447184e-05,0.001285
715,4.232004e+06,3.510845e-05,0.001431
716,4.232004e+06,2.663359e-05,0.000839
717,4.232002e+06,4.024133e-05,0.002335
718,4.232001e+06,3.276907e-05,0.000958
719,4.232000e+06,4.027755e-05,0.002591
720,4.231999e+06,3.169959e-05,0.000773
721,4.231998e+06,3.174524e-05,0.001594
722,4.231997e+06,3.220331e-05,0.001018
723,4.231996e+06,4.079386e-05,0.001995
724,4.231995e+06,3.167774e-05,0.000853
725,4.231995e+06,4.370723e-05,0.001465
726,4.231994e+06,2.558214e-05,0.000896
727,4.231993e+06,3.077336e-05,0.001469
728,4.231992e+06,2.904740e-05,0.001177
729,4.231991e+06,4.302815e-05,0.002391
730,4.231990e+06,3.109340e-05,0.000828
731,4.231988e+06,4.301983e-05,0.002869
732,4.231988e+06,3.147164e-05,0.000829
733,4.231987e+06,3.288798e-05,0.001339
734,4.231986e+06,3.550860e-05,0.001265
735,4.231985e+06,3.164830e-05,0.001504
736,4.231984e+06,3.242534e-05,0.001164
737,4.231984e+06,2.803034e-05,0.001150
738,4.231983e+06,3.307140e-05,0.001443
739,4.231982e+06,3.097232e-05,0.001050
740,4.231981e+06,3.997299e-05,0.002285
741,4.231980e+06,3.154590e-05,0.000823
742,4.231979e+06,4.130203e-05,0.001682
743,4.231978e+06,2.599738e-05,0.000834
744,4.231978e+06,2.943813e-05,0.001516
745,4.231977e+06,3.110332e-05,0.001243
746,4.231976e+06,3.552796e-05,0.001420
747,4.231975e+06,3.613784e-05,0.001561
748,4.231974e+06,3.209520e-05,0.001072
749,4.231973e+06,3.424607e-05,0.001682
750,4.231972e+06,3.044907e-05,0.000892
751,4.231971e+06,4.113470e-05,0.001667
752,4.231971e+06,2.969645e-05,0.000890
753,4.231970e+06,3.037888e-05,0.001483
754,4.231969e+06,2.817235e-05,0.000988
755,4.231968e+06,3.431670e-05,0.001795
756,4.231967e+06,3.294847e-05,0.001440
757,4.231966e+06,3.182827e-05,0.001156
758,4.231966e+06,3.181810e-05,0.001145
759,4.231965e+06,3.371029e-05,0.001549
760,4.231964e+06,3.423963e-05,0.001631
761,4.231963e+06,3.014290e-05,0.001139
762,4.231962e+06,3.777126e-05,0.001569
763,4.231961e+06,2.785180e-05,0.000950
764,4.231961e+06,2.790170e-05,0.000900
765,4.231960e+06,2.569072e-05,0.001041
766,4.231959e+06,3.664891e-05,0.001642
767,4.231958e+06,2.617220e-05,0.000888
768,4.231958e+06,3.156760e-05,0.001268
769,4.231957e+06,3.200106e-05,0.001430
770,4.231956e+06,3.161170e-05,0.001210
771,4.231955e+06,2.789231e-05,0.001019
772,4.231955e+06,2.769981e-05,0.001074
773,4.231954e+06,3.311615e-05,0.001450
774,4.231953e+06,3.170516e-05,0.000932
775,4.231952e+06,4.231440e-05,0.002382
776,4.231951e+06,3.277269e-05,0.000838
777,4.231950e+06,3.093896e-05,0.001627
778,4.231950e+06,2.874026e-05,0.001003
779,4.231949e+06,2.938042e-05,0.001347
780,4.231948e+06,3.035125e-05,0.001199
781,4.231948e+06,2.997034e-05,0.000926
782,4.231947e+06,3.414525e-05,0.001470
783,4.231946e+06,2.975857e-05,0.001030
784,4.231945e+06,2.524735e-05,0.000876
785,4.231944e+06,3.327697e-05,0.001803
786,4.231944e+06,3.174875e-05,0.001028
787,4.231943e+06,3.196022e-05,0.001169
788,4.231943e+06,2.288224e-05,0.001000
789,4.231942e+06,3.815370e-05,0.001685
790,4.231941e+06,2.671750e-05,0.000954
791,4.231940e+06,3.691039e-05,0.002096
792,4.231939e+06,2.904609e-05,0.000818
793,4.231938e+06,3.055950e-05,0.001679
794,4.231938e+06,2.511380e-05,0.000766
795,4.231936e+06,4.243905e-05,0.002247
796,4.231936e+06,2.944658e-05,0.000799
797,4.231935e+06,2.730966e-05,0.001256
798,4.231934e+06,3.222845e-05,0.001239
799,4.231933e+06,3.022867e-05,0.001216
800,4.231933e+06,2.418281e-05,0.000990
801,4.231932e+06,2.873829e-05,0.001339
802,4.231931e+06,2.703098e-05,0.001062
803,4.231931e+06,2.313265e-05,0.000823
804,4.231930e+06,4.557271e-05,0.002195
805,4.231929e+06,2.734962e-05,0.000796
806,4.231928e+06,3.389343e-05,0.001671
807,4.231928e+06,2.725981e-05,0.000856
808,4.231927e+06,2.813496e-05,0.001217
809,4.231926e+06,3.497989e-05,0.001365
810,4.231926e+06,2.993753e-05,0.000875
811,4.231925e+06,3.005888e-05,0.001368
812,4.231924e+06,2.548354e-05,0.000870
813,4.231923e+06,3.663844e-05,0.001972
814,4.231922e+06,3.099877e-05,0.001006
815,4.231922e+06,2.878428e-05,0.001123
816,4.231921e+06,2.986680e-05,0.001548
817,4.231920e+06,3.184191e-05,0.001049
818,4.231919e+06,3.642644e-05,0.001856
819,4.231919e+06,2.750681e-05,0.000875
820,4.231918e+06,2.626124e-05,0.000863
821,4.231918e+06,2.856583e-05,0.001082
822,4.231917e+06,2.975291e-05,0.001554
823,4.231916e+06,3.003392e-05,0.001059
824,4.231915e+06,4.270012e-05,0.002108
825,4.231914e+06,2.638840e-05,0.000871
826,4.231914e+06,3.531175e-05,0.001617
827,4.231913e+06,2.574115e-05,0.000906
828,4.231912e+06,2.365900e-05,0.000731
829,4.231911e+06,3.415786e-05,0.002095
830,4.231911e+06,2.684658e-05,0.000749
831,4.231910e+06,2.614947e-05,0.001233
832,4.231910e+06,3.595752e-05,0.000997
833,4.231909e+06,3.575451e-05,0.002224
834,4.231908e+06,3.168936e-05,0.000764
835,4.231907e+06,2.492642e-05,0.001139
836,4.231907e+06,2.198807e-05,0.000811
837,4.231906e+06,3.281549e-05,0.001899
838,4.231905e+06,3.089840e-05,0.000900
839,4.231904e+06,2.993960e-05,0.001203
840,4.231904e+06,2.267887e-05,0.000845
841,4.231903e+06,2.847685e-05,0.001360
842,4.231903e+06,2.260087e-05,0.000726
843,4.231902e+06,3.137747e-05,0.001729
844,4.231901e+06,2.204914e-05,0.000580
845,4.231901e+06,2.690966e-05,0.001322
846,4.231900e+06,2.408436e-05,0.000724
847,4.231899e+06,3.958830e-05,0.002595
848,4.231898e+06,3.172208e-05,0.000811
849,4.231898e+06,2.876189e-05,0.001105
850,4.231897e+06,2.710334e-05,0.001119
851,4.231897e+06,2.030604e-05,0.000797
852,4.231896e+06,3.092429e-05,0.001689
853,4.231895e+06,2.633433e-05,0.000811
854,4.231895e+06,2.332148e-05,0.000969
855,4.231894e+06,3.283492e-05,0.001112
856,4.231894e+06,2.258186e-05,0.000659
857,4.231893e+06,2.838136e-05,0.001533
858,4.231892e+06,2.672853e-05,0.000844
859,4.231892e+06,2.680268e-05,0.000968
860,4.231891e+06,2.736547e-05,0.001403
861,4.231890e+06,3.080870e-05,0.001127
862,4.231890e+06,2.875797e-05,0.001049
863,4.231889e+06,2.453906e-05,0.001065
864,4.231889e+06,3.291695e-05,0.001153
865,4.231888e+06,2.721124e-05,0.001181
866,4.231888e+06,2.586631e-05,0.000986
867,4.231886e+06,3.368495e-05,0.002072
868,4.231886e+06,2.886743e-05,0.000760
869,4.231885e+06,2.708662e-05,0.001395
870,4.231885e+06,2.657634e-05,0.001054
871,4.231884e+06,2.652117e-05,0.000942
872,4.231883e+06,3.016889e-05,0.001524
873,4.231883e+06,2.885622e-05,0.000766
874,4.231882e+06,3.593833e-05,0.002283
875,4.231881e+06,3.289728e-05,0.000967
876,4.231880e+06,2.963553e-05,0.001193
877,4.231880e+06,2.322964e-05,0.000715
878,4.231879e+06,3.410224e-05,0.001879
879,4.231878e+06,2.556805e-05,0.000852
880,4.231878e+06,2.738745e-05,0.001454
881,4.231877e+06,2.646452e-05,0.000855
882,4.231876e+06,3.296809e-05,0.001409
883,4.231876e+06,2.062075e-05,0.000716
884,4.231875e+06,2.808467e-05,0.001510
885,4.231875e+06,2.815503e-05,0.000900
886,4.231874e+06,2.658631e-05,0.001059
887,4.231874e+06,2.412156e-05,0.000733
888,4.231873e+06,2.164885e-05,0.000982
889,4.231873e+06,2.392502e-05,0.000841
890,4.231872e+06,2.993500e-05,0.001287
891,4.231872e+06,2.620305e-05,0.000991
892,4.231871e+06,3.387261e-05,0.002021
893,4.231870e+06,2.922808e-05,0.000833
894,4.231869e+06,3.245117e-05,0.001974
895,4.231869e+06,2.422119e-05,0.000632
896,4.231868e+06,3.399175e-05,0.001985
897,4.231867e+06,2.536919e-05,0.000634
898,4.231867e+06,2.587247e-05,0.000900
899,4.231866e+06,2.472398e-05,0.001081
900,4.231866e+06,1.984828e-05,0.000717
901,4.231865e+06,3.379347e-05,0.002004
902,4.231864e+06,2.465210e-05,0.000604
903,4.231864e+06,2.149700e-05,0.000936
904,4.231863e+06,3.041920e-05,0.000966
905,4.231863e+06,2.210283e-05,0.000728
906,4.231863e+06,2.147116e-05,0.000753
907,4.231862e+06,2.532651e-05,0.001252
908,4.231862e+06,2.244623e-05,0.000772
909,4.231861e+06,3.803535e-05,0.001957
910,4.231860e+06,2.550952e-05,0.000836
911,4.231859e+06,3.413095e-05,0.001228
912,4.231859e+06,2.600762e-05,0.000974
913,4.231858e+06,2.707429e-05,0.001177
914,4.231858e+06,2.201972e-05,0.000819
915,4.231857e+06,2.948350e-05,0.001178
916,4.231857e+06,2.118915e-05,0.000805
917,4.231856e+06,2.119582e-05,0.000700
918,4.231855e+06,3.970154e-05,0.002835
919,4.231855e+06,2.988418e-05,0.000714
920,4.231854e+06,2.165219e-05,0.000740
921,4.231854e+06,2.636211e-05,0.001236
922,4.231853e+06,2.805084e-05,0.000832
923,4.231853e+06,2.212712e-05,0.000882
924,4.231852e+06,2.067169e-05,0.000897
925,4.231852e+06,2.829244e-05,0.000977
926,4.231851e+06,3.149481e-05,0.001626
927,4.231850e+06,2.557009e-05,0.001042
928,4.231850e+06,2.238580e-05,0.000774
929,4.231849e+06,2.782007e-05,0.001111
930,4.231849e+06,2.038535e-05,0.000627
931,4.231848e+06,2.869639e-05,0.001664
932,4.231848e+06,2.493785e-05,0.000721
933,4.231847e+06,2.441954e-05,0.001216
934,4.231847e+06,2.442309e-05,0.000847
935,4.231846e+06,2.525236e-05,0.001006
936,4.231846e+06,2.386487e-05,0.000958
937,4.231845e+06,2.638510e-05,0.001108
938,4.231845e+06,2.621861e-05,0.000768
939,4.231844e+06,2.804646e-05,0.001561
940,4.231844e+06,2.820549e-05,0.000781
941,4.231843e+06,2.196002e-05,0.001001
942,4.231843e+06,2.392820e-05,0.000822
943,4.231842e+06,3.003486e-05,0.001704
944,4.231841e+06,2.301838e-05,0.000682
945,4.231840e+06,3.236638e-05,0.001997
946,4.231840e+06,2.541630e-05,0.000709
947,4.231839e+06,2.235458e-05,0.001127
948,4.231839e+06,3.111140e-05,0.001290
949,4.231839e+06,2.595601e-05,0.000649
950,4.231838e+06,2.276159e-05,0.001192
951,4.231837e+06,2.542498e-05,0.001087
952,4.231837e+06,2.241798e-05,0.000764
953,4.231836e+06,2.673848e-05,0.001513
954,4.231836e+06,2.771736e-05,0.000920
955,4.231835e+06,2.070789e-05,0.000898
956,4.231835e+06,2.568735e-05,0.000891
957,4.231834e+06,2.485521e-05,0.001143
958,4.231834e+06,2.520005e-05,0.000920
959,4.231833e+06,2.389789e-05,0.000904
960,4.231833e+06,2.381638e-05,0.001174
961,4.231832e+06,2.162461e-05,0.000852
962,4.231832e+06,2.517718e-05,0.000985
963,4.231831e+06,3.209655e-05,0.001307
964,4.231831e+06,1.985813e-05,0.000603
965,4.231830e+06,2.684395e-05,0.001352
966,4.231830e+06,2.500785e-05,0.000745
967,4.231829e+06,2.582380e-05,0.001466
968,4.231829e+06,2.838057e-05,0.000897
969,4.231828e+06,2.911762e-05,0.001778
970,4.231827e+06,2.865120e-05,0.000752
971,4.231827e+06,2.939214e-05,0.002101
972,4.231826e+06,2.867317e-05,0.000828
973,4.231825e+06,2.100178e-05,0.000916
974,4.231825e+06,2.363869e-05,0.000823
975,4.231825e+06,2.083737e-05,0.001008
976,4.231824e+06,2.301116e-05,0.000939
977,4.231824e+06,2.336363e-05,0.000858
978,4.231823e+06,3.064814e-05,0.001595
979,4.231823e+06,2.218639e-05,0.000631
980,4.231822e+06,2.321830e-05,0.000833
981,4.231822e+06,1.918463e-05,0.000768
982,4.231821e+06,3.632236e-05,0.002334
983,4.231820e+06,2.671108e-05,0.000687
984,4.231820e+06,2.310511e-05,0.001159
985,4.231819e+06,3.561020e-05,0.001553
986,4.231819e+06,2.065389e-05,0.000605
987,4.231818e+06,2.827478e-05,0.001091
988,4.231818e+06,2.293757e-05,0.001072
989,4.231817e+06,2.091600e-05,0.000657
990,4.231817e+06,3.362546e-05,0.002066
991,4.231816e+06,2.613898e-05,0.000721
992,4.231815e+06,2.415652e-05,0.001254
993,4.231815e+06,2.217319e-05,0.000768
994,4.231815e+06,2.488861e-05,0.000913
995,4.231814e+06,2.167474e-05,0.000869
996,4.231814e+06,2.517739e-05,0.000849
997,4.231813e+06,2.460029e-05,0.001074
998,4.231813e+06,1.986408e-05,0.000768
999,4.231813e+06,2.422074e-05,0.000897
1000,4.231812e+06,2.426628e-05,0.000964
1001,4.231812e+06,2.296193e-05,0.000946
1002,4.231811e+06,2.668697e-05,0.000891
1003,4.231811e+06,2.692864e-05,0.001447
1004,4.231810e+06,2.412754e-05,0.000651
1005,4.231810e+06,2.601446e-05,0.001133
1006,4.231809e+06,2.797707e-05,0.000973
1007,4.231809e+06,2.060863e-05,0.000921
1008,4.231808e+06,2.282674e-05,0.000823
1009,4.231808e+06,2.650660e-05,0.001239
1010,4.231807e+06,2.319462e-05,0.000945
1011,4.231807e+06,2.088068e-05,0.000863
1012,4.231806e+06,2.562391e-05,0.001002
1013,4.231806e+06,2.282361e-05,0.000917
1014,4.231806e+06,2.246436e-05,0.000714
1015,4.231805e+06,2.857549e-05,0.001014
1016,4.231805e+06,1.869640e-05,0.000676
1017,4.231805e+06,2.100373e-05,0.000903
1018,4.231804e+06,2.000945e-05,0.000748
1019,4.231804e+06,2.428123e-05,0.001347
1020,4.231803e+06,2.051517e-05,0.000729
1021,4.231803e+06,2.765995e-05,0.001013
1022,4.231802e+06,2.049813e-05,0.000701
1023,4.231802e+06,3.073983e-05,0.001589
1024,4.231801e+06,2.602203e-05,0.000927
1025,4.231801e+06,2.126491e-05,0.000614
1026,4.231801e+06,1.745317e-05,0.000737
1027,4.231800e+06,2.121183e-05,0.000920
1028,4.231800e+06,1.889992e-05,0.000733
1029,4.231799e+06,2.921016e-05,0.001070
1030,4.231799e+06,2.178613e-05,0.000793
1031,4.231799e+06,2.174105e-05,0.000858
1032,4.231798e+06,2.386384e-05,0.000750
1033,4.231798e+06,2.563357e-05,0.001296
1034,4.231797e+06,2.653111e-05,0.000967
1035,4.231797e+06,2.075646e-05,0.000702
1036,4.231796e+06,3.268495e-05,0.002244
1037,4.231795e+06,2.550542e-05,0.000697
1038,4.231795e+06,1.995936e-05,0.000975
1039,4.231795e+06,2.013805e-05,0.000719
1040,4.231794e+06,2.055630e-05,0.000848
1041,4.231794e+06,2.172374e-05,0.000910
1042,4.231793e+06,3.236742e-05,0.001287
1043,4.231793e+06,1.921635e-05,0.000587
1044,4.231793e+06,2.444839e-05,0.001010
1045,4.231792e+06,2.025234e-05,0.000826
1046,4.231792e+06,2.067239e-05,0.000628
1047,4.231791e+06,2.670153e-05,0.001548
1048,4.231791e+06,2.179654e-05,0.000670
1049,4.231791e+06,2.278770e-05,0.000888
1050,4.231790e+06,2.539837e-05,0.001150
1051,4.231790e+06,1.732321e-05,0.000607
1052,4.231789e+06,2.894141e-05,0.001214
1053,4.231789e+06,1.919874e-05,0.000559
1054,4.231788e+06,3.597826e-05,0.002106
1055,4.231788e+06,2.352473e-05,0.000743
1056,4.231787e+06,2.358134e-05,0.001114
1057,4.231787e+06,2.817611e-05,0.001297
1058,4.231786e+06,2.478740e-05,0.000682
1059,4.231786e+06,2.051102e-05,0.000715
1060,4.231785e+06,1.964314e-05,0.000873
1061,4.231785e+06,1.695796e-05,0.000521
1062,4.231785e+06,2.535547e-05,0.001491
1063,4.231784e+06,2.066178e-05,0.000667
1064,4.231783e+06,3.284008e-05,0.002326
1065,4.231783e+06,2.744050e-05,0.000655
1066,4.231782e+06,1.861834e-05,0.000700
1067,4.231782e+06,2.174724e-05,0.000883
1068,4.231782e+06,1.472821e-05,0.000539
1069,4.231781e+06,3.037409e-05,0.001922
1070,4.231781e+06,2.419366e-05,0.000572
1071,4.231780e+06,1.954569e-05,0.000949
1072,4.231780e+06,2.208269e-05,0.000791
1073,4.231780e+06,2.278340e-05,0.000888
1074,4.231779e+06,2.032018e-05,0.000849
1075,4.231779e+06,2.124525e-05,0.000819
1076,4.231779e+06,2.253969e-05,0.000809
1077,4.231778e+06,2.291848e-05,0.001094
1078,4.231778e+06,2.061336e-05,0.000618
1079,4.231777e+06,2.369935e-05,0.001262
1080,4.231777e+06,2.269407e-05,0.000871
1081,4.231776e+06,2.754526e-05,0.001111
1082,4.231776e+06,1.721019e-05,0.000552
1083,4.231776e+06,1.765955e-05,0.000593
1084,4.231775e+06,2.258252e-05,0.001210
1085,4.231775e+06,2.110972e-05,0.000737
1086,4.231775e+06,2.447459e-05,0.000979
1087,4.231774e+06,1.914121e-05,0.000559
1088,4.231774e+06,2.357227e-05,0.001260
1089,4.231773e+06,1.850781e-05,0.000562
1090,4.231773e+06,2.242118e-05,0.001118
1091,4.231773e+06,2.107801e-05,0.000636
1092,4.231772e+06,2.146680e-05,0.000699
1093,4.231772e+06,2.186673e-05,0.001050
1094,4.231772e+06,2.191337e-05,0.000791
1095,4.231771e+06,2.949055e-05,0.001791
1096,4.231770e+06,2.280468e-05,0.000576
1097,4.231770e+06,2.292842e-05,0.001353
1098,4.231770e+06,1.904190e-05,0.000597
1099,4.231769e+06,2.688633e-05,0.001513
1100,4.231769e+06,2.081003e-05,0.000552
1101,4.231768e+06,2.536404e-05,0.001512
1102,4.231768e+06,1.917211e-05,0.000493
1103,4.231768e+06,2.191136e-05,0.000920
1104,4.231767e+06,2.119059e-05,0.000808
1105,4.231767e+06,1.685875e-05,0.000721
1106,4.231767e+06,2.229424e-05,0.000805
1107,4.231766e+06,1.974471e-05,0.000769
1108,4.231766e+06,2.170295e-05,0.000770
1109,4.231766e+06,1.761726e-05,0.000766
1110,4.231765e+06,1.950548e-05,0.000823
1111,4.231764e+06,3.029692e-05,0.001829
1112,4.231764e+06,2.176660e-05,0.000641
1113,4.231764e+06,2.349647e-05,0.000815
1114,4.231763e+06,2.025526e-05,0.000799
1115,4.231763e+06,1.749491e-05,0.000772
1116,4.231763e+06,1.979513e-05,0.000858
1117,4.231762e+06,2.101403e-05,0.000755
1118,4.231762e+06,2.519065e-05,0.001093
1119,4.231762e+06,1.708445e-05,0.000507
1120,4.231761e+06,2.247341e-05,0.000703
1121,4.231761e+06,2.138370e-05,0.001038
1122,4.231761e+06,2.104325e-05,0.000790
1123,4.231760e+06,3.228724e-05,0.001792
1124,4.231760e+06,2.201471e-05,0.000558
