tail,head,volume,travel_time
837,835,1441.136493,0.600077
838,820,1502.869851,0.578646
838,837,1274.734601,0.912448
838,24,700.208569,1.166667
839,78,747.572000,0.833333
839,826,1539.431346,1.464985
839,845,548.317168,1.371474
839,848,662.322876,1.714305
839,23,766.255636,1.083333
840,821,2500.698470,0.456000
840,843,5022.786476,1.111842
840,845,509.368671,0.051430
840,847,385.624000,0.822862
840,850,0.000000,1.700000
841,317,5964.901528,0.229659
841,846,538.858330,0.257151
841,847,3332.907139,0.266890
841,25,559.941000,1.250000
842,74,0.000000,0.833333
842,322,0.000000,0.548571
843,840,2338.005302,1.055286
843,849,5138.898476,0.382135
843,850,40.563000,1.066667
844,322,378.998519,0.500001
844,842,0.000000,0.634286
844,850,219.636796,0.666667
844,26,40.563000,0.666667
845,839,509.368671,1.371460
845,840,1165.106901,0.051499
846,832,404.564719,0.342857
846,841,1458.077304,0.257178
846,851,799.740543,1.200008
847,830,3332.907139,0.540003
847,841,4698.696005,0.267804
848,76,129.889571,0.833333
848,78,58.870000,0.833333
848,81,86.883009,0.833333
848,82,31.504251,0.833333
848,83,17.368363,0.833333
848,839,1316.402122,1.714865
848,849,479.797054,0.857593
849,75,2464.078000,0.833333
849,76,565.747768,0.833333
849,77,639.381339,0.833333
849,85,627.699534,0.833333
849,86,11.575674,0.833333
849,87,432.825709,0.833333
849,103,198.625000,0.833333
849,104,158.886000,0.833333
849,106,268.268000,0.833333
849,107,115.888134,0.833333
849,108,128.320000,0.833333
849,109,148.913000,0.833333
849,843,2378.568302,0.360721
849,848,914.624679,0.867928
849,25,167.923000,1.250000
850,840,103.524796,1.700000
850,843,116.112000,1.066667
850,844,40.563000,0.666667
851,844,378.998519,0.342857
851,846,633.858170,1.200082
851,26,837.232000,0.666667
852,828,147.532693,0.685714
852,829,4714.951848,0.765575
852,855,3085.582801,0.300043
852,856,735.819330,0.377196
853,250,2485.128032,2.103773
853,860,1717.782109,0.588239
854,827,1993.217907,0.611522
854,852,0.000000,1.560000
854,857,699.293851,0.377185
855,852,3930.271262,0.313008
855,857,376.283709,1.165715
855,859,4375.898628,0.384149
855,24,4321.190884,1.166667
856,852,905.669089,0.377292
856,855,2436.836734,0.345262
856,962,823.055402,0.634442
857,854,1993.217907,0.384385
857,858,1075.577559,0.257380
858,857,1993.217907,0.262081
858,859,0.879956,1.080000
858,961,335.263007,0.325715
858,33,740.314552,1.083333
859,855,5001.552326,0.414566
859,858,0.000000,1.080000
859,964,4375.898628,0.354600
860,872,2123.975314,0.334266
860,963,1717.732807,0.311420
861,863,2203.253680,0.101627
861,870,4349.191664,0.501544
862,873,3392.277588,0.564000
863,876,3071.671845,0.205377
864,869,3373.753562,0.156854
864,870,2185.409644,0.420002
864,875,0.008934,0.394286
864,967,432.969850,0.466667
864,977,344.919350,0.377144
865,866,41.657517,0.560000
865,875,597.849561,0.426671
866,665,819.628106,0.900358
866,778,266.510979,0.940002
866,41,0.003627,0.916667
867,861,0.000000,0.420000
867,882,1959.693160,0.533601
868,865,41.657517,0.380000
868,869,2033.692679,0.240000
869,761,1880.835103,0.216610
869,864,2618.264386,0.156012
869,35,3112.979654,0.750000
870,861,2203.253680,0.360002
870,864,3718.681846,0.431832
870,967,0.048256,0.548571
870,34,1749.747551,0.916667
871,267,1426.749463,0.600553
871,872,1180.992141,0.537067
871,880,1782.648758,1.260046
872,853,2528.285398,0.508201
872,871,776.682057,0.517179
873,879,7466.327172,0.565029
873,886,3881.297858,0.300000
873,39,1287.612842,0.833333
874,965,4938.173182,0.553032
875,863,868.418165,0.666721
875,41,3.695900,0.916667
876,862,1432.833813,0.201039
876,866,0.013013,2.000000
876,878,2900.226262,0.480738
877,861,4349.191664,0.264725
877,876,1261.151859,0.200578
878,879,0.142449,0.171429
878,881,2900.083813,0.423038
879,267,593.593569,2.007102
879,874,3749.431201,0.807174
879,877,3123.518404,0.402987
880,871,232.010961,0.942871
880,874,1188.741981,0.686748
880,877,2486.825119,0.345515
880,39,143.716809,0.833333
881,255,1339.996638,3.340302
881,871,1658.135391,1.059019
881,880,358.189253,0.257144
881,39,56.510545,0.833333
882,862,1959.443775,0.156000
882,876,0.249385,0.137143
883,622,0.000000,0.857143
883,633,0.000000,0.205714
883,873,2142.180924,1.404995
883,887,0.000000,3.000000
883,40,847.280065,1.083333
884,633,2219.427046,0.550434
884,883,0.000000,0.666667
885,665,0.000000,1.340000
885,884,472.818387,0.580030
885,41,1447.851829,0.916667
886,634,701.130556,0.857148
886,635,1433.558643,0.800269
886,884,1746.608659,0.204199
887,254,202.973715,1.800046
887,261,52.427000,1.400000
887,265,0.000000,4.000000
887,883,109.397524,3.000003
887,47,63.001783,0.666667
888,892,805.550675,0.093366
888,58,309.976301,0.533333
889,269,80.699345,1.800000
889,892,3865.422415,1.800824
889,980,1099.383650,0.686896
889,56,201.889000,0.500000
889,57,232.905832,0.533333
889,59,161.568339,0.500000
890,891,637.432952,0.617186
890,898,1949.686085,0.261572
890,48,616.280000,0.750000
891,251,1039.250488,0.123455
891,264,1607.741768,1.599280
891,890,801.269194,0.617276
891,55,319.794000,0.633333
892,627,2506.120537,0.703353
892,888,309.976301,0.093334
892,889,1195.774573,1.202712
892,893,2007.318521,0.385905
893,642,1202.103228,0.766887
893,892,468.364923,0.266851
893,894,693.911124,0.685787
893,60,186.772939,0.416667
894,896,693.911124,0.257170
895,892,138.904257,0.874286
895,894,0.000000,0.291429
896,902,1381.199253,0.257954
896,60,0.000000,0.416667
897,895,138.904257,0.257143
897,896,0.000000,0.291429
898,260,871.718329,0.911538
898,890,719.649150,0.257176
898,899,1077.967757,0.943735
899,627,663.153441,0.600051
899,888,414.814315,0.900025
899,898,564.115150,0.942893
900,897,52.508404,0.102857
900,902,6872.890497,0.258044
900,909,4289.128184,0.430743
900,990,2801.103805,0.947154
900,60,320.054061,0.416667
901,905,0.000000,0.857143
901,906,963.962908,0.571407
901,909,0.000000,0.500000
902,630,8331.025231,0.709332
902,900,6485.980126,0.226527
902,903,0.000000,1.000000
902,908,0.000000,0.340000
902,63,784.376349,0.533333
903,639,62.101030,0.260000
904,903,62.101030,0.300000
904,905,1788.001835,0.502734
904,70,34.736563,0.833333
905,908,1788.001835,0.242699
906,901,0.000000,0.560000
906,904,2.480707,0.880000
906,910,0.000000,0.480000
906,959,963.962908,0.501575
907,897,86.395853,0.188571
907,900,5431.887449,0.116175
908,900,2129.369859,0.193585
908,909,0.000000,1.340000
908,63,42.520707,0.533333
909,901,963.962908,0.510184
909,983,3325.165276,0.280631
910,906,0.000000,0.480000
910,950,0.000000,1.380000
910,960,0.000000,0.257143
911,925,2718.513498,0.568582
911,926,2342.208014,0.187016
912,914,4639.189368,0.980320
912,937,4312.076483,0.279495
912,942,328.724115,0.171429
913,920,602.556383,0.188573
913,943,790.066754,0.776149
913,1008,0.000000,0.514286
914,18,80.303997,0.916667
914,912,471.958117,0.840002
914,917,0.000000,0.771429
914,931,3087.182194,0.806302
914,946,2776.548703,0.261558
915,21,12.443000,0.500000
915,916,1202.633371,0.334034
915,943,46.319000,0.942857
916,20,728.350000,0.750000
916,915,58.762000,0.333333
916,932,1085.223520,1.068088
916,934,70.430097,0.942857
917,914,1114.161529,0.771576
917,935,0.000000,0.685714
917,937,0.000000,0.600000
918,619,0.000000,1.600000
918,919,0.000000,0.514286
919,19,0.000000,0.833333
919,918,0.000000,0.514286
919,931,0.000000,0.222857
919,932,85.469706,0.360000
920,913,790.066754,0.188578
920,929,120.789571,0.274286
920,933,481.766812,0.274287
921,922,1153.980449,0.581367
921,936,690.438866,0.200778
921,938,5400.930858,0.347492
921,65,325.658000,0.866667
922,921,154.275204,0.560003
922,927,1715.881308,0.573602
922,939,1799.428289,0.533642
922,948,700.713648,0.468604
923,911,2342.208014,0.806175
923,925,0.000000,0.600000
923,64,47.766311,0.750000
924,637,2358.398443,0.308790
924,923,243.682804,0.240000
925,923,0.000000,0.600000
925,924,2358.398443,0.544302
925,64,360.115054,0.750000
925,1013,0.000000,0.480000
926,911,2718.513498,0.187343
926,939,988.607614,0.533355
926,942,3539.934872,0.626466
926,65,819.705686,0.866667
926,1013,2917.406754,0.591012
927,922,1952.746402,0.573811
927,928,1715.569985,0.613620
927,940,2635.382040,0.645576
928,927,4587.788215,0.636107
928,940,0.000000,1.950000
928,73,1269.135107,0.583333
928,1005,848.084879,0.788579
929,920,790.066754,0.274341
929,930,1717.534694,0.326930
929,1008,0.000000,0.242424
930,1007,4225.504759,1.035655
931,615,2076.549322,1.375804
931,19,1921.935992,0.833333
931,914,552.262114,0.788575
931,919,23.230000,0.222857
932,916,85.469706,1.066667
932,931,1085.223520,0.686374
933,920,0.000000,0.274286
933,934,37.735540,1.028571
933,935,552.196909,0.514289
934,916,37.735540,0.942857
934,933,70.430097,1.028571
934,943,0.000000,0.500000
935,917,1114.161529,0.685846
935,933,37.735540,0.514286
935,936,552.196909,0.267051
936,921,1279.946636,0.212095
936,929,2386.811877,0.244826
936,935,1151.897069,0.276760
936,65,336.509314,0.866667
937,18,1759.803362,0.916667
937,917,0.000000,0.600000
937,936,2729.442873,0.246892
937,938,0.000000,0.240000
938,18,777.524616,0.916667
938,937,0.000000,0.240000
938,939,0.030039,0.700000
938,942,5114.561234,0.324081
939,922,988.607614,0.533355
939,926,1799.420695,0.533642
939,938,0.037634,0.700000
940,921,5799.263530,0.388462
940,927,0.028905,0.600000
940,73,0.312893,0.583333
941,940,2588.458288,0.198931
941,944,4203.853915,1.204796
942,912,6096.030375,0.281312
942,926,927.794767,0.600036
942,944,1959.395080,0.248679
943,21,187.386000,0.500000
943,913,602.556383,0.772672
943,915,602.680754,0.944378
943,934,0.000000,0.500000
944,659,6163.248995,2.393138
945,912,2611.834309,0.166381
945,930,2507.970065,1.073818
946,18,30.667025,0.916667
946,912,100.167164,0.857143
946,914,0.000000,0.257143
946,592,3152.291552,1.420176
947,948,203.714735,1.400022
947,63,251.908944,0.533333
947,1011,68.529186,1.457143
947,1013,103.521948,1.160000
948,922,274.963985,0.466697
948,947,237.414939,1.400045
948,955,463.298710,2.315308
949,953,1332.495582,1.013984
949,959,553.401029,0.500122
949,71,555.772948,0.833333
950,958,2276.201177,0.908915
950,983,262.060512,0.760004
950,990,413.865386,0.200135
951,952,1062.793581,1.544197
951,956,0.000000,0.600000
951,72,1054.194497,0.916667
951,1010,238.350144,0.428572
952,951,766.234641,1.543125
952,958,0.000000,0.600000
952,982,984.863210,0.342859
952,985,531.260891,0.325724
953,949,892.842322,1.002214
953,956,0.000000,2.420000
953,957,1332.495582,0.608390
954,91,77.050789,0.833333
954,957,175.900000,0.800001
955,948,71.249250,2.314286
955,957,1502.695032,1.211516
955,1005,168.881000,1.400001
956,951,0.000000,0.600000
956,953,0.000000,2.420000
956,957,0.000000,2.300000
957,953,892.842322,0.601328
957,954,77.050789,0.800000
957,955,240.130250,1.100024
957,956,0.000000,2.300000
957,72,2018.096503,0.916667
958,952,521.334417,0.600000
958,960,0.000000,1.200000
958,71,1774.021462,0.833333
959,906,2.480707,0.500000
959,949,1390.225531,0.508499
959,960,10.000322,0.514286
959,70,540.920000,0.833333
960,910,0.000000,0.257143
960,958,19.154701,1.200000
960,70,0.000000,0.833333
961,858,752.500599,0.325766
961,963,108.826051,0.925714
961,964,3519.367896,0.691625
961,33,1572.289809,1.083333
962,786,481.778780,1.373633
962,856,1782.042084,0.641303
962,974,235.800000,0.306667
962,34,1156.080025,0.916667
963,860,2123.926012,0.316672
963,961,736.254013,0.925846
963,965,2215.085650,1.004272
963,33,1097.400499,1.083333
964,859,5000.672371,0.382628
964,961,2132.112599,0.684002
964,965,2259.283164,0.413882
964,969,3629.929639,0.144003
964,34,577.028978,0.916667
965,867,1959.693160,0.668693
965,963,3001.945963,1.092851
965,964,4177.287877,0.613399
965,970,920.111434,0.293521
966,971,170.901808,0.240000
966,973,3043.797360,0.384000
966,974,1409.112600,0.133901
966,35,821.986849,0.750000
967,970,646.496438,0.560075
967,971,114.102579,0.333333
967,978,2148.944424,0.384000
967,34,649.128446,0.916667
968,859,0.000000,0.342857
968,969,621.606110,0.171751
969,964,621.606110,0.144000
969,966,3629.929639,0.600000
970,867,0.000000,0.514286
970,965,646.496438,0.293372
970,967,920.111434,0.560358
971,966,692.002674,0.240043
971,967,976.698348,0.333611
972,759,3388.670906,0.269241
973,972,3043.797360,0.120000
973,976,0.000000,0.257143
974,962,1209.385750,0.307328
974,966,235.800000,0.133334
974,968,621.606110,0.685716
975,972,344.873546,0.257169
975,976,1383.811743,0.120000
976,971,1383.696635,0.360000
976,978,0.115108,0.514286
977,760,2148.990228,0.204000
977,975,344.873546,0.514339
978,864,0.115108,0.257143
978,977,2148.944424,0.120000
979,257,248.178227,0.685728
979,263,3648.725196,1.213259
979,987,409.092131,0.685878
979,992,911.948937,0.514496
979,54,204.169000,0.833333
979,55,261.979000,0.633333
980,889,1182.229658,0.737008
980,986,1062.800220,0.549048
980,992,2201.940184,1.237628
980,1002,21.731032,0.700000
980,1003,349.668720,0.300057
981,991,1394.119665,0.555657
981,995,219.475644,0.900020
981,1004,0.000000,2.100000
982,984,37.240000,1.320000
982,985,416.312128,0.600011
982,991,1296.070306,0.431829
982,69,211.948630,0.583333
983,950,1451.136529,0.764187
983,986,2704.161013,1.080027
983,1004,0.133634,1.800000
983,70,1688.600437,0.833333
984,982,166.214423,1.320000
984,988,1873.568733,1.121275
985,950,288.564512,0.600047
985,952,698.230745,0.325750
985,69,38.194370,0.583333
985,71,633.726590,0.833333
986,980,1634.623391,0.552538
986,983,1680.905363,1.002535
986,1004,0.000000,1.200000
986,59,388.399661,0.500000
986,68,1006.187000,0.950000
987,979,742.981824,0.688815
987,992,0.000000,0.600000
987,993,253.681850,0.857162
987,1003,155.410280,1.300006
988,989,0.000000,0.671642
988,996,3130.944782,0.901623
988,997,1859.346443,0.898971
989,988,2239.030492,0.671767
990,950,1212.426035,0.219013
990,984,2002.543156,0.606073
991,981,219.475644,0.500011
991,982,462.046335,0.400276
991,996,2387.644806,1.054512
992,979,2620.614323,0.552285
992,980,870.417769,1.200390
992,987,0.000000,0.600000
992,57,41.531168,0.533333
993,987,279.123018,0.857174
993,994,0.000000,1.200000
993,1000,257.888919,0.342866
993,1003,0.827000,0.900000
994,993,0.000000,1.200000
994,67,0.000000,0.833333
995,981,1394.119665,1.000183
995,67,53.504350,0.833333
995,1000,279.950018,0.771457
995,1001,14.907448,0.700000
996,907,5518.283302,0.145865
996,991,378.976813,1.000011
996,67,101.387650,0.833333
997,999,1859.346443,0.494434
998,989,2239.030492,1.643943
998,66,87.123000,0.583333
999,94,265.773443,0.833333
999,95,1005.162000,0.833333
999,97,492.248000,0.833333
999,110,18.233000,0.833333
999,998,1572.869492,0.277785
1000,993,279.950018,0.342870
1000,995,257.888919,0.771448
1000,1002,0.000000,1.000000
1001,995,1189.735096,0.761004
1001,1002,14.907448,0.500000
1001,1004,0.000000,1.050000
1002,980,1.637448,0.700000
1002,68,13.270000,0.950000
1002,1000,0.000000,1.000000
1002,1001,1189.601462,0.543552
1003,980,1212.307555,0.317552
1003,987,463.858806,1.300913
1003,993,4.207068,0.900000
1003,57,77.341000,0.533333
1003,68,500.745000,0.950000
1004,981,0.000000,2.100000
1004,983,0.000000,1.800000
1004,986,0.000000,1.200000
1004,1001,0.133634,1.050000
1005,91,688.523067,0.833333
1005,92,157.117268,0.833333
1005,93,121.375751,0.833333
1005,96,6.780380,0.833333
1005,99,0.160413,0.833333
1005,928,4909.909215,0.830816
1005,955,1039.396322,1.406240
1006,941,6792.312203,1.910551
1007,92,1853.307732,0.833333
1007,93,1200.758249,0.833333
1007,96,83.784620,0.833333
1007,99,20.667587,0.833333
1007,100,1066.985000,0.833333
1007,1006,0.001571,0.242424
1009,98,965.027000,0.833333
1009,102,5023.899000,0.833333
1009,248,528.416966,2.418808
1009,250,735.337360,4.484141
1010,91,238.350144,0.833333
1010,951,1164.297831,0.429154
1011,959,33.792623,1.200000
1011,1012,34.736563,0.120000
1012,904,34.736563,0.120000
1013,630,2834.383563,0.803087
1013,925,0.000000,0.480000
1013,926,3005.388999,0.599157
1013,947,83.023191,1.160000
1014,448,0.000000,0.377143
1014,1015,1958.447606,0.324000
1015,825,571.749426,0.702861
1015,1016,1958.447606,0.324000
1016,336,6935.957021,0.328866
1016,824,6020.233833,0.599619
1016,1017,730.009360,0.168000
1017,836,3166.814972,0.564609
1018,259,1213.628142,0.800355
1018,645,1309.772581,0.266802
1018,1019,5851.675877,0.221909
1019,635,980.141955,0.266893
1019,740,3310.851053,0.537977
1019,873,6119.101006,0.930929
1019,1018,1883.334327,0.200142
1020,74,219.251092,0.833333
1020,304,15.713291,2.000000
1020,306,3371.403059,1.014321
